Timestamp,head
2024-10-21,-1.9047916666666664
2024-10-22,-1.8693333333333335
2024-10-23,-1.8810833333333334
2024-10-24,-1.8884166666666664
2024-10-25,-1.8948333333333334
2024-10-26,-1.9014166666666668
2024-10-27,-1.9091250000000002
2024-10-28,-1.9026666666666667
2024-10-29,-1.8707083333333332
2024-10-30,-1.83425
2024-10-31,-1.8492499999999998
2024-11-01,-1.8729583333333333
2024-11-02,-1.8968749999999999
2024-11-03,-1.9030833333333332
2024-11-04,-1.9130833333333335
2024-11-05,-1.91225
2024-11-06,-1.9181666666666668
2024-11-07,-1.9222083333333335
2024-11-08,-1.91475
2024-11-09,-1.9266666666666667
2024-11-10,-1.9308333333333334
2024-11-11,-1.929
2024-11-12,-1.8876666666666668
2024-11-13,-1.8938749999999998
2024-11-14,-1.9030833333333332
